Make,Type,Price,Region,Gear_Type,Origin,Options,Engine_Size,Mileage,Negotiable,CarAge
Chevrolet,Tahoe,11.424837144648883,Khobar,1,Saudi,Semi Full,5.3,185000,1,11
Chevrolet,Tahoe,11.424837144648883,Jeddah,1,Saudi,Standard,5.3,222000,1,10
Chevrolet,Tahoe,11.424837144648883,Abha,1,Gulf Arabic,Full,5.3,305000,1,19
Chevrolet,Tahoe,11.424837144648883,Taef,1,Saudi,Standard,5.3,344,1,13
Chevrolet,Tahoe,11.424837144648883,Jubail,1,Saudi,Full,6.0,26000,1,11
Chevrolet,Tahoe,11.424837144648883,Abha,1,Saudi,Standard,5.3,145000,1,10
Chevrolet,Tahoe,11.424837144648883,Yanbu,1,Saudi,Semi Full,5.3,372,1,13
Chevrolet,Tahoe,11.424837144648883,Riyadh,1,Saudi,Standard,5.3,55700,1,7
Chevrolet,Tahoe,11.424837144648883,Qassim,1,Other,Semi Full,5.3,184000,1,10
Chevrolet,Tahoe,11.424837144648883,Riyadh,1,Other,Full,5.3,156000,1,19
Chevrolet,Tahoe,11.424837144648883,Dammam,1,Saudi,Semi Full,8.0,310000,1,13
Chevrolet,Tahoe,11.424837144648883,Riyadh,1,Saudi,Full,5.7,165000,1,12
Chevrolet,Tahoe,11.424837144648883,Riyadh,1,Saudi,Semi Full,5.3,34000,1,15
Chevrolet,Tahoe,11.424837144648883,Riyadh,1,Other,Full,5.3,272000,1,18
Chevrolet,Tahoe,11.424837144648883,Riyadh,1,Saudi,Semi Full,5.3,450,1,16
Chevrolet,Tahoe,11.424837144648883,Jubail,1,Saudi,Semi Full,5.3,237,1,11
Chevrolet,Tahoe,11.424837144648883,Riyadh,1,Other,Full,5.3,165000,1,15
Chevrolet,Tahoe,11.424837144648883,Riyadh,1,Other,Semi Full,5.3,377000,1,14
Chevrolet,Tahoe,11.424837144648883,Al-Ahsa,1,Saudi,Semi Full,5.3,300000,1,15
Chevrolet,Trailblazer,10.558413520275876,Riyadh,1,Saudi,Standard,3.6,106000,0,13
Chevrolet,Traverse,11.512925464970229,Al-Medina,0,Saudi,Standard,3.6,22800,0,6
Chevrolet,Traverse,11.512925464970229,Al-Medina,1,Saudi,Standard,3.6,22800,0,6
Chevrolet,Traverse,11.350406535472453,Dammam,1,Other,Full,3.5,154000,0,10
Chevrolet,Traverse,11.350406535472453,Dammam,1,Other,Full,3.5,154000,0,10
Chevrolet,Traverse,11.27720313144916,Dammam,0,Other,Full,3.4,154000,0,10
Chevrolet,Traverse,11.27720313144916,Dammam,1,Other,Full,3.4,154000,0,10
Chevrolet,Traverse,11.082142548877775,Tabouk,1,Saudi,Standard,3.6,56500,0,10
Chevrolet,Traverse,10.799575577092764,Riyadh,0,Saudi,Semi Full,2.4,110000,0,9
Chevrolet,Traverse,10.799575577092764,Riyadh,1,Saudi,Semi Full,2.4,110000,0,9
Chevrolet,Traverse,10.714417768752456,Riyadh,1,Saudi,Standard,3.6,308400,0,9
Chevrolet,Traverse,10.714417768752456,Riyadh,1,Saudi,Standard,3.6,308400,0,9
Chevrolet,Traverse,10.645424897265505,Riyadh,1,Unknown,Standard,3.6,195000,0,12
Chevrolet,Traverse,10.645424897265505,Riyadh,1,Unknown,Standard,3.6,195000,0,12
Chevrolet,Traverse,10.596634733096073,Jubail,0,Gulf Arabic,Full,3.6,176000,0,14
Chevrolet,Traverse,10.596634733096073,Jubail,1,Gulf Arabic,Full,3.6,176000,0,14
Chevrolet,Traverse,10.46310334047155,Jeddah,1,Saudi,Semi Full,2.5,65000,0,15
Chevrolet,Traverse,10.46310334047155,Jeddah,1,Saudi,Semi Full,2.5,65000,0,15
Chevrolet,Traverse,10.085809109330082,Al-Ahsa,0,Saudi,Standard,3.6,138000,0,15
Chevrolet,Traverse,10.085809109330082,Al-Ahsa,1,Saudi,Standard,3.6,138000,0,15
Chevrolet,Traverse,10.043249494911286,Riyadh,1,Other,Standard,3.6,320000,0,15
Chevrolet,Traverse,10.043249494911286,Riyadh,1,Other,Standard,3.6,320000,0,15
Chevrolet,Traverse,9.998797732340453,Jeddah,1,Saudi,Standard,3.6,219,0,16
Chevrolet,Traverse,9.998797732340453,Jeddah,1,Saudi,Standard,3.6,219,0,16
Chevrolet,Traverse,9.903487552536127,Besha,1,Other,Standard,3.6,100000,0,15
Chevrolet,Traverse,9.903487552536127,Besha,1,Other,Standard,3.6,100000,0,15
Chevrolet,Traverse,9.798127036878302,Al-Medina,0,Other,Semi Full,3.6,325,0,17
Chevrolet,Traverse,9.798127036878302,Al-Medina,1,Other,Semi Full,3.6,325,0,17
Chevrolet,Traverse,10.72588510019335,Riyadh,0,Saudi,Standard,3.6,280000,1,14
Chevrolet,Traverse,10.72588510019335,Riyadh,0,Saudi,Semi Full,3.6,69000,1,10
Chevrolet,Traverse,10.72588510019335,Al-Medina,0,Saudi,Semi Full,3.1,132,1,14
Chevrolet,Traverse,10.72588510019335,Makkah,0,Other,Semi Full,3.8,300,1,17
Chevrolet,Traverse,10.72588510019335,Tabouk,0,Saudi,Semi Full,3.6,56500,1,10
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Standard,3.6,280,1,8
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Semi Full,3.6,16000,1,10
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Standard,3.6,217,1,14
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Standard,3.6,180000,1,14
Chevrolet,Traverse,10.72588510019335,Hail,1,Saudi,Full,3.6,230000,1,17
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Standard,3.6,180000,1,14
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Semi Full,3.6,69000,1,10
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Standard,3.6,217,1,14
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Semi Full,3.6,16000,1,10
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Standard,3.6,280000,1,14
Chevrolet,Traverse,10.72588510019335,Makkah,1,Other,Semi Full,3.8,300,1,17
Chevrolet,Traverse,10.72588510019335,Tabouk,1,Saudi,Semi Full,3.6,56500,1,10
Chevrolet,Traverse,10.72588510019335,Al-Medina,1,Saudi,Semi Full,3.1,132,1,14
Chevrolet,Traverse,10.72588510019335,Riyadh,1,Saudi,Standard,3.6,280,1,8
Chevrolet,Traverse,10.72588510019335,Hail,1,Saudi,Full,3.6,230000,1,17
Chrysler,300,11.751942365440728,Al-Ahsa,1,Saudi,Full,5.7,157000,0,8
Chrysler,300,11.451050061252142,Riyadh,0,Other,Semi Full,3.6,108828,0,9
Chrysler,300,11.451050061252142,Riyadh,1,Other,Semi Full,3.6,108828,0,9
Chrysler,300,11.407564949312402,Riyadh,1,Gulf Arabic,Full,3.5,16000,0,10
Chrysler,300,11.362102575235644,Riyadh,1,Gulf Arabic,Full,3.5,18000,0,10
Chrysler,300,11.362102575235644,Riyadh,1,Gulf Arabic,Full,3.5,18000,0,10
Chrysler,300,11.26446410567173,Riyadh,1,Gulf Arabic,Semi Full,3.6,85000,0,10
Chrysler,300,10.950806546816688,Al-Ahsa,1,Other,Full,5.7,188000,0,12
Chrysler,300,10.950806546816688,Al-Ahsa,1,Other,Full,5.7,188000,0,12
Chrysler,300,10.714417768752456,Riyadh,1,Saudi,Semi Full,3.5,272000,0,12
Chrysler,300,10.714417768752456,Riyadh,1,Saudi,Semi Full,3.5,272000,0,12
Chrysler,300,9.740968623038354,Dammam,1,Saudi,Full,5.7,240000,0,19
Chrysler,300,9.740968623038354,Dammam,1,Saudi,Full,5.7,240000,0,19
Chrysler,300,11.137388023103753,Riyadh,0,Saudi,Full,3.5,30000,1,19
Chrysler,300,11.137388023103753,Riyadh,1,Saudi,Full,3.5,30000,1,19
Chrysler,C200,10.645424897265505,Riyadh,0,Saudi,Full,2.4,163000,0,10
Chrysler,C200,10.645424897265505,Riyadh,1,Saudi,Full,2.4,163000,0,10
Chrysler,C200,10.645424897265505,Riyadh,1,Other,Semi Full,2.4,200000,1,14
Chrysler,C300,11.884489021402711,Riyadh,0,Saudi,Full,5.7,45000,0,7
Chrysler,C300,11.884489021402711,Riyadh,1,Saudi,Full,5.7,45000,0,7
Chrysler,C300,11.813030057420567,Riyadh,0,Gulf Arabic,Full,5.7,49000,0,8
Chrysler,C300,11.813030057420567,Riyadh,1,Gulf Arabic,Full,5.7,49000,0,8
Chrysler,C300,11.747997587149712,Riyadh,1,Saudi,Full,5.7,70276,0,8
Chrysler,C300,11.719939634354555,Riyadh,0,Saudi,Full,5.7,70000,0,8
Chrysler,C300,11.719939634354555,Riyadh,1,Saudi,Full,5.7,65000,0,8
Chrysler,C300,11.719939634354555,Riyadh,1,Saudi,Full,5.7,65000,0,8
Chrysler,C300,11.719939634354555,Riyadh,1,Saudi,Full,5.7,70000,0,8
Chrysler,C300,11.643953727376633,Riyadh,1,Saudi,Full,5.7,103000,0,8
Chrysler,C300,11.643953727376633,Riyadh,1,Saudi,Full,5.7,103000,0,8
Chrysler,C300,11.385092093460344,Riyadh,0,Saudi,Full,5.7,130000,0,9
Chrysler,C300,11.385092093460344,Riyadh,1,Saudi,Full,5.7,130000,0,9
Chrysler,C300,11.362102575235644,Dammam,0,Other,Full,3.5,83000,0,10
Chrysler,C300,11.362102575235644,Dammam,1,Other,Full,3.5,83000,0,10
Chrysler,C300,11.314474526246391,Al-Ahsa,0,Other,Semi Full,3.6,77000,0,9
Chrysler,C300,11.314474526246391,Al-Ahsa,1,Other,Semi Full,3.6,77000,0,9
Chrysler,C300,11.289781913656018,Riyadh,1,Saudi,Full,5.7,34000,0,8
Chrysler,C300,11.289781913656018,Riyadh,1,Saudi,Full,5.7,34000,0,8
Chrysler,C300,11.283512300642423,Al-Ahsa,1,Other,Semi Full,3.6,100000,0,10
Chrysler,C300,11.184421397998193,Qassim,1,Other,Full,3.6,121000,0,10
Chrysler,C300,11.184421397998193,Qassim,1,Other,Full,3.6,121000,0,10
Chrysler,C300,11.156250521031495,Riyadh,0,Saudi,Standard,3.6,133000,0,9
Chrysler,C300,11.156250521031495,Al-Ahsa,1,Other,Semi Full,3.6,109000,0,11
Chrysler,C300,11.156250521031495,Al-Ahsa,1,Other,Semi Full,3.6,109000,0,11
Chrysler,C300,11.156250521031495,Riyadh,1,Saudi,Standard,3.6,133000,0,9
Chrysler,C300,10.924138299734526,Jeddah,0,Saudi,Full,3.5,160000,0,14
Chrysler,C300,10.924138299734526,Jeddah,1,Saudi,Full,3.5,160000,0,14
Chrysler,C300,10.915088464214607,Makkah,0,Saudi,Full,5.7,200,0,13
Chrysler,C300,10.915088464214607,Makkah,1,Saudi,Full,5.7,200,0,13
Chrysler,C300,10.839580911706463,Dammam,1,Other,Full,5.7,143000,0,14
Chrysler,C300,10.778956289890028,Riyadh,1,Saudi,Full,5.7,210,0,13
Chrysler,C300,10.778956289890028,Riyadh,1,Saudi,Full,5.7,210,0,13
Chrysler,C300,10.714417768752456,Dammam,1,Other,Full,5.7,178000,0,13
Chrysler,C300,10.714417768752456,Dammam,1,Other,Full,5.7,178000,0,13
Chrysler,C300,10.645424897265505,Dammam,0,Saudi,Full,1.0,220,0,13
Chrysler,C300,10.645424897265505,Dammam,1,Saudi,Full,1.0,220,0,13
Chrysler,C300,10.621327345686446,Riyadh,1,Saudi,Full,5.7,241000,0,13
Chrysler,C300,10.621327345686446,Riyadh,1,Saudi,Full,5.7,241000,0,13
Chrysler,C300,10.596634733096073,Riyadh,0,Saudi,Full,5.7,340000,0,13
Chrysler,C300,10.596634733096073,Riyadh,1,Saudi,Full,5.7,340000,0,13
Chrysler,C300,10.46310334047155,Riyadh,1,Saudi,Full,5.7,230000,0,14
Chrysler,C300,10.126631103850338,Riyadh,0,Saudi,Full,5.7,390000,0,18
Chrysler,C300,10.126631103850338,Riyadh,1,Saudi,Full,5.7,390000,0,18
Chrysler,C300,9.903487552536127,Riyadh,0,Other,Full,5.7,114000,0,18
Chrysler,C300,9.903487552536127,Jeddah,1,Saudi,Full,5.7,300000,0,21
Chrysler,C300,9.903487552536127,Jeddah,1,Saudi,Full,5.7,300000,0,21
Chrysler,C300,9.903487552536127,Riyadh,1,Other,Full,5.7,114000,0,18
Chrysler,C300,9.903487552536127,Riyadh,1,Other,Full,5.7,100000,0,16
Chrysler,C300,9.798127036878302,Dammam,1,Saudi,Full,5.7,275000,0,21
Chrysler,C300,9.615805480084347,Dammam,1,Other,Full,5.7,331000,0,21
Chrysler,C300,9.615805480084347,Dammam,1,Other,Full,5.7,331000,0,21
Chrysler,C300,9.433483923290392,Dammam,1,Saudi,Semi Full,6.0,212,0,18
Chrysler,C300,9.433483923290392,Dammam,1,Saudi,Semi Full,6.0,212,0,18
Chrysler,C300,9.433483923290392,Riyadh,1,Saudi,Semi Full,6.0,212,0,18
Chrysler,C300,11.076959911413681,Hafar Al-Batin,0,Saudi,Full,3.6,110000,1,10
Chrysler,C300,11.076959911413681,Riyadh,0,Other,Full,5.7,62000,1,9
Chrysler,C300,11.076959911413681,Riyadh,0,Saudi,Full,5.7,113000,1,10
Chrysler,C300,11.076959911413681,Taef,0,Other,Standard,3.6,190000,1,10
Chrysler,C300,11.076959911413681,Riyadh,0,Saudi,Full,3.6,360000,1,14
Chrysler,C300,11.076959911413681,Al-Baha,0,Saudi,Full,3.5,200000,1,20
Chrysler,C300,11.076959911413681,Jeddah,0,Saudi,Full,3.6,80000,1,7
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Full,5.7,216000,1,13
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Semi Full,5.7,74000,1,11
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Full,5.7,195517,1,12
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Full,5.7,65000,1,8
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Full,5.7,96000,1,8
Chrysler,C300,11.076959911413681,Jeddah,1,Other,Full,3.5,138000,1,10
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Full,5.7,113000,1,10
Chrysler,C300,11.076959911413681,Qassim,1,Saudi,Full,7.5,170,1,12
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Full,3.6,360000,1,14
Chrysler,C300,11.076959911413681,Taef,1,Other,Standard,3.6,190000,1,10
Chrysler,C300,11.076959911413681,Jeddah,1,Gulf Arabic,Full,5.7,103,1,11
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Full,5.7,72000,1,14
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Full,5.7,216000,1,13
Chrysler,C300,11.076959911413681,Jeddah,1,Saudi,Full,3.6,80000,1,7
Chrysler,C300,11.076959911413681,Hafar Al-Batin,1,Saudi,Full,3.6,110000,1,10
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Semi Full,5.7,74000,1,11
Chrysler,C300,11.076959911413681,Riyadh,1,Saudi,Full,5.7,195517,1,12
Chrysler,C300,11.076959911413681,Riyadh,1,Other,Full,5.7,202020,1,19
Chrysler,C300,11.076959911413681,Riyadh,1,Other,Full,5.7,62000,1,9
Chrysler,C300,11.076959911413681,Aseer,1,Saudi,Full,6.3,193000,1,14
Chrysler,C300,11.076959911413681,Al-Baha,1,Saudi,Full,3.5,200000,1,20
Chrysler,S300,11.711776323715394,Dammam,1,Other,Full,3.6,66000,0,8
Chrysler,S300,11.711776323715394,Dammam,1,Other,Full,3.6,66000,0,8
Chrysler,S300,11.686878772093667,Dammam,1,Other,Full,3.6,105000,0,8
Chrysler,S300,11.626254150277232,Dammam,0,Other,Full,3.5,105000,0,8
Chrysler,S300,11.626254150277232,Dammam,1,Other,Full,3.5,105000,0,8
Chrysler,S300,11.225243392518447,Jeddah,1,Other,Semi Full,3.6,106000,0,11
Chrysler,S300,11.225243392518447,Jeddah,1,Other,Semi Full,3.6,106000,0,11
Chrysler,S300,11.211820372186306,Dammam,1,Other,Semi Full,3.6,109000,0,11
Chrysler,S300,11.211820372186306,Dammam,1,Other,Semi Full,3.6,109000,0,11
Chrysler,S300,10.043249494911286,Aseer,0,Other,Full,1.3,140000,0,15
Chrysler,S300,10.043249494911286,Aseer,1,Other,Full,1.3,140000,0,15
Chrysler,S300,11.346114986996179,Jeddah,0,Saudi,Full,3.6,94000,1,12
Chrysler,S300,11.346114986996179,Jeddah,1,Saudi,Full,3.6,94000,1,12
Chrysler,SRT,11.652687407345388,Hafar Al-Batin,1,Saudi,Full,6.4,200,0,11
Chrysler,SRT,11.652687407345388,Hafar Al-Batin,1,Saudi,Full,6.4,200,0,11
Chrysler,SRT,11.652687407345388,Riyadh,1,Other,Full,1.9,237,1,14
Chrysler,SRT,11.652687407345388,Riyadh,1,Other,Full,1.9,237,1,14
Classic,Cadillac,10.126631103850338,Riyadh,0,Saudi,Full,8.0,119,0,31
Classic,Cadillac,10.126631103850338,Riyadh,1,Saudi,Full,8.0,119,0,31
Classic,Mini Cooper,10.645424897265505,Dammam,0,Other,Full,1.3,1000,0,54
Daihatsu,Delta,10.819778284410283,Najran,1,Gulf Arabic,Full,3.7,15800,0,36
Daihatsu,Delta,10.819778284410283,Najran,1,Gulf Arabic,Full,3.7,15800,0,36
Daihatsu,Delta,10.46310334047155,Aseer,0,Saudi,Full,3.7,100,0,12
Daihatsu,Delta,10.46310334047155,Aseer,0,Saudi,Full,3.7,100,0,12
Daihatsu,Delta,10.373491181781864,Jeddah,0,Saudi,Standard,3.7,157000,0,13
Daihatsu,Delta,9.798127036878302,Besha,0,Saudi,Semi Full,3.7,10000,0,44
Daihatsu,Delta,10.509632446974212,Taef,0,Saudi,Semi Full,4.0,300000,1,14
Daihatsu,Delta,10.509632446974212,Jeddah,0,Saudi,Standard,3.7,51000,1,12
Daihatsu,Delta,10.509632446974212,Jeddah,0,Saudi,Full,3.7,287000,1,12
Daihatsu,Delta,10.509632446974212,Al-Ahsa,0,Saudi,Standard,3.7,100000,1,13
Daihatsu,Delta,10.509632446974212,Makkah,0,Unknown,Standard,3.7,370000,1,14
Daihatsu,Delta,10.509632446974212,Taef,0,Saudi,Semi Full,4.0,300000,1,14
Daihatsu,Delta,10.509632446974212,Al-Ahsa,0,Saudi,Standard,3.7,100000,1,13
Daihatsu,Delta,10.509632446974212,Jeddah,0,Saudi,Full,3.7,287000,1,12
Daihatsu,Delta,10.509632446974212,Jeddah,0,Saudi,Standard,3.7,51000,1,12
Daihatsu,Delta,10.509632446974212,Taef,0,Saudi,Standard,1.0,200,1,29
Daihatsu,Gran Max,10.308952660644293,Jeddah,1,Saudi,Standard,1.5,53000,0,11
Daihatsu,Gran Max,10.239959789157341,Dammam,0,Saudi,Standard,1.5,95000,0,12
Daihatsu,Gran Max,10.239959789157341,Dammam,0,Saudi,Standard,1.5,95000,0,12
Daihatsu,Gran Max,10.126631103850338,Riyadh,0,Saudi,Standard,1.5,254000,0,12
Daihatsu,Gran Max,10.126631103850338,Riyadh,0,Saudi,Standard,1.5,254000,0,12
Daihatsu,Terios,10.51867319162636,Jeddah,1,Saudi,Full,1.5,118000,0,12
Daihatsu,Terios,10.51867319162636,Makkah,1,Saudi,Semi Full,1.6,248000,1,16
Daihatsu,Terios,10.51867319162636,Makkah,1,Saudi,Semi Full,1.6,248000,1,16
Daihatsu,Terios Ground,10.46310334047155,Dammam,1,Saudi,Full,1.5,98000,0,11
Dodge,Challenger,11.635143097694478,Dammam,1,Other,Full,4.5,90000,0,8
Dodge,Challenger,11.635143097694478,Dammam,1,Other,Full,4.5,90000,0,8
Dodge,Challenger,11.59910316121128,Dammam,1,Other,Full,3.6,90000,0,8
Dodge,Challenger,11.502875129116727,Dammam,1,Other,Full,3.6,113000,0,9
Dodge,Challenger,11.396391648714276,Dammam,0,Other,Full,3.6,160000,0,10
Dodge,Challenger,11.396391648714276,Dammam,1,Other,Full,3.6,160000,0,10
Dodge,Challenger,11.156250521031495,Jeddah,1,Saudi,Full,6.4,249000,0,13
Dodge,Challenger,11.156250521031495,Jeddah,1,Saudi,Full,6.4,249000,0,13
Dodge,Challenger,11.127262984158243,Riyadh,1,Saudi,Full,5.7,155000,0,12
Dodge,Challenger,11.127262984158243,Riyadh,1,Saudi,Full,5.7,155000,0,12
Dodge,Challenger,10.915088464214607,Jeddah,0,Saudi,Semi Full,3.6,260,0,11
Dodge,Challenger,10.915088464214607,Jeddah,1,Saudi,Semi Full,3.6,260,0,11
Dodge,Challenger,10.714417768752456,Al-Ahsa,1,Saudi,Semi Full,3.6,278000,0,13
Dodge,Challenger,10.545341438708522,Jeddah,1,Saudi,Full,5.7,173,0,13
Dodge,Challenger,10.545341438708522,Jeddah,1,Saudi,Full,5.7,173,0,13
Dodge,Challenger,10.46310334047155,Jubail,0,Saudi,Full,3.6,360000,0,14
Dodge,Challenger,10.46310334047155,Jubail,1,Saudi,Full,3.6,360000,0,14
Dodge,Charger,12.2783933071098,Riyadh,1,Saudi,Full,6.2,99000,0,10
Dodge,Charger,12.2783933071098,Riyadh,1,Saudi,Full,6.2,99000,0,10
Dodge,Charger,11.884489021402711,Jeddah,0,Saudi,Full,5.7,64000,0,9
Dodge,Charger,11.884489021402711,Jeddah,1,Saudi,Full,5.7,64000,0,9
Dodge,Charger,11.77528972943772,Aseer,1,Saudi,Full,5.7,85000,0,8
Dodge,Charger,11.77528972943772,Aseer,1,Saudi,Full,5.7,85000,0,8
Dodge,Charger,11.736069016284437,Taef,1,Saudi,Semi Full,1.6,5000,0,8
Dodge,Charger,11.736069016284437,Riyadh,1,Saudi,Semi Full,5.7,81000,0,8
Dodge,Charger,11.736069016284437,Taef,1,Saudi,Semi Full,1.6,5000,0,8
Dodge,Charger,11.728036844587175,Khobar,0,Saudi,Full,3.6,78000,0,7
Dodge,Charger,11.728036844587175,Khobar,1,Saudi,Full,3.6,78000,0,7
Dodge,Charger,11.695247021764184,Riyadh,1,Saudi,Semi Full,3.6,21000,0,6
Dodge,Charger,11.665646551987892,Riyadh,1,Saudi,Semi Full,3.6,70910,0,7
Dodge,Charger,11.652687407345388,Riyadh,0,Unknown,Full,3.6,9120,0,6
Dodge,Charger,11.652687407345388,Riyadh,1,Unknown,Full,3.6,9120,0,6
Dodge,Charger,11.608235644774552,Makkah,1,Gulf Arabic,Standard,3.5,1700,0,5
Dodge,Charger,11.608235644774552,Makkah,1,Gulf Arabic,Standard,3.5,1700,0,5
Dodge,Charger,11.59910316121128,Dammam,0,Other,Semi Full,3.6,89000,0,8
Dodge,Charger,11.59910316121128,Riyadh,0,Other,Full,5.7,123000,0,10
Dodge,Charger,11.59910316121128,Dammam,0,Gulf Arabic,Semi Full,3.6,55000,0,7
Dodge,Charger,11.59910316121128,Dammam,1,Other,Full,5.7,100000,0,10
Dodge,Charger,11.59910316121128,Riyadh,1,Other,Full,5.7,123000,0,10
Dodge,Charger,11.59910316121128,Dammam,1,Other,Semi Full,3.6,89000,0,8
Dodge,Charger,11.59910316121128,Dammam,1,Other,Full,5.7,100000,0,10
Dodge,Charger,11.59910316121128,Dammam,1,Gulf Arabic,Semi Full,3.6,55000,0,7
Dodge,Charger,11.589886506106357,Al-Medina,0,Saudi,Semi Full,3.6,56000,0,7
Dodge,Charger,11.589886506106357,Riyadh,0,Other,Semi Full,5.7,141000,0,9
Dodge,Charger,11.589886506106357,Riyadh,1,Other,Semi Full,5.7,141000,0,9
Dodge,Charger,11.589886506106357,Al-Medina,1,Saudi,Semi Full,3.6,56000,0,7
Dodge,Charger,11.580584113444043,Dammam,1,Other,Full,3.6,101000,0,9
Dodge,Charger,11.56171562913966,Dammam,0,Other,Full,5.7,119000,0,11
Dodge,Charger,11.56171562913966,Dammam,1,Other,Full,5.7,119000,0,11
Dodge,Charger,11.532728092266408,Qassim,1,Saudi,Semi Full,3.6,76000,0,7
Dodge,Charger,11.532728092266408,Qassim,1,Saudi,Semi Full,3.6,76000,0,7
Dodge,Charger,11.512925464970229,Riyadh,1,Saudi,Standard,3.6,11000,0,6
Dodge,Charger,11.502875129116727,Al-Ahsa,0,Saudi,Semi Full,3.6,124000,0,8
Dodge,Charger,11.502875129116727,Dammam,1,Other,Full,3.6,100000,0,10
Dodge,Charger,11.502875129116727,Al-Ahsa,1,Saudi,Semi Full,3.6,124000,0,8
Dodge,Charger,11.461632170582678,Dammam,0,Other,Full,3.6,101000,0,10
Dodge,Charger,11.461632170582678,Dammam,1,Other,Full,3.6,101000,0,10
Dodge,Charger,11.407564949312402,Jeddah,1,Saudi,Standard,3.6,38000,0,8
Dodge,Charger,11.396391648714276,Riyadh,1,Other,Full,5.7,142000,0,10
Dodge,Charger,11.396391648714276,Riyadh,1,Other,Full,5.7,142000,0,10
Dodge,Charger,11.350406535472453,Dammam,0,Saudi,Full,3.6,48000,0,7
Dodge,Charger,11.350406535472453,Al-Medina,1,Saudi,Full,6.4,167000,0,14
Dodge,Charger,11.350406535472453,Dammam,1,Saudi,Full,3.6,48000,0,7
Dodge,Charger,11.350406535472453,Al-Medina,1,Saudi,Full,6.4,167000,0,14
Dodge,Charger,11.344506813345266,Riyadh,0,Saudi,Semi Full,3.6,157136,0,10
Dodge,Charger,11.344506813345266,Riyadh,1,Saudi,Standard,3.6,99288,0,8
Dodge,Charger,11.344506813345266,Riyadh,1,Saudi,Standard,3.6,99288,0,8
Dodge,Charger,11.344506813345266,Riyadh,1,Saudi,Semi Full,3.6,157136,0,10
Dodge,Charger,11.289781913656018,Dammam,1,Saudi,Full,3.6,140000,0,9
Dodge,Charger,11.27720313144916,Riyadh,0,Saudi,Standard,3.6,79000,0,8
Dodge,Charger,11.27720313144916,Riyadh,1,Saudi,Standard,3.6,79000,0,8
Dodge,Charger,11.2708539037705,Riyadh,0,Saudi,Semi Full,5.7,236335,0,10
Dodge,Charger,11.2708539037705,Riyadh,1,Saudi,Semi Full,3.6,129477,0,10
Dodge,Charger,11.2708539037705,Riyadh,1,Saudi,Semi Full,3.6,129477,0,10
Dodge,Charger,11.2708539037705,Riyadh,1,Saudi,Semi Full,5.7,236335,0,10
Dodge,Charger,11.245046019814627,Riyadh,0,Saudi,Semi Full,3.6,165407,0,10
Dodge,Charger,11.245046019814627,Riyadh,1,Saudi,Standard,3.6,122178,0,9
Dodge,Charger,11.245046019814627,Riyadh,1,Saudi,Standard,3.6,122178,0,9
Dodge,Charger,11.245046019814627,Riyadh,1,Saudi,Semi Full,3.6,165407,0,10
Dodge,Charger,11.141861783579396,Riyadh,1,Saudi,Standard,1.0,151000,0,10
Dodge,Charger,11.141861783579396,Riyadh,1,Saudi,Standard,1.0,151000,0,10
Dodge,Charger,11.082142548877775,Al-Medina,0,Other,Full,1.7,140,0,10
Dodge,Charger,11.082142548877775,Al-Medina,1,Other,Full,1.7,140,0,10
Dodge,Charger,11.05089000537367,Riyadh,1,Saudi,Standard,3.6,54300,0,11
Dodge,Charger,11.05089000537367,Riyadh,1,Saudi,Standard,3.6,54300,0,11
Dodge,Charger,10.985292722887856,Yanbu,1,Saudi,Full,5.7,144000,0,13
Dodge,Charger,10.985292722887856,Yanbu,1,Saudi,Full,5.7,144000,0,13
Dodge,Charger,10.819778284410283,Jeddah,0,Saudi,Full,5.7,178,0,12
Dodge,Charger,10.819778284410283,Jeddah,1,Saudi,Full,5.7,178,0,12
Dodge,Charger,10.645424897265505,Al-Medina,0,Saudi,Full,5.7,198000,0,13
Dodge,Charger,10.645424897265505,Al-Medina,1,Saudi,Full,5.7,198000,0,13
Dodge,Charger,10.596634733096073,Abha,0,Saudi,Full,5.7,216841,0,13
Dodge,Charger,10.596634733096073,Abha,1,Saudi,Full,5.7,216841,0,13
Dodge,Charger,10.571316925111784,Al-Medina,1,Saudi,Full,5.7,198000,0,13
