Make,Type,Price,Region,Gear_Type,Origin,Options,Year,Engine_Size,Mileage,Negotiable,CarAge
Land Rover,Range Rover,599000.0,Riyadh,1,Other,Full,2019,5.0,4200,0,7
Land Rover,Range Rover,575000.0,Riyadh,1,Saudi,Full,2020,5.0,26000,0,6
Land Rover,Range Rover,575000.0,Riyadh,1,Saudi,Full,2020,5.0,26000,0,6
Land Rover,Range Rover,540000.0,Riyadh,1,Gulf Arabic,Full,2020,5.0,36000,0,6
Land Rover,Range Rover,540000.0,Riyadh,1,Gulf Arabic,Full,2020,5.0,36000,0,6
Land Rover,Range Rover,520000.0,Riyadh,0,Saudi,Full,2019,5.6,36000,0,7
Land Rover,Range Rover,520000.0,Riyadh,1,Saudi,Full,2019,5.6,36000,0,7
Land Rover,Range Rover,510000.0,Riyadh,0,Saudi,Full,2020,3.0,11500,0,6
Land Rover,Range Rover,510000.0,Riyadh,1,Saudi,Full,2020,3.0,11500,0,6
Land Rover,Range Rover,470000.0,Riyadh,1,Gulf Arabic,Full,2018,5.0,79858,0,8
Land Rover,Range Rover,450000.0,Riyadh,1,Other,Full,2019,5.0,28000,0,7
Land Rover,Range Rover,450000.0,Riyadh,1,Other,Full,2019,5.0,28000,0,7
Land Rover,Range Rover,435000.0,Riyadh,1,Gulf Arabic,Full,2020,5.0,65000,0,6
Land Rover,Range Rover,435000.0,Riyadh,1,Gulf Arabic,Full,2020,5.0,65000,0,6
Land Rover,Range Rover,428000.0,Riyadh,0,Saudi,Standard,2020,3.0,17000,0,6
Land Rover,Range Rover,428000.0,Riyadh,1,Saudi,Standard,2020,3.0,17000,0,6
Land Rover,Range Rover,401500.0,Riyadh,1,Gulf Arabic,Full,2019,3.0,49626,0,7
Land Rover,Range Rover,401500.0,Riyadh,1,Gulf Arabic,Full,2019,3.0,49626,0,7
Land Rover,Range Rover,400000.0,Riyadh,0,Other,Full,2019,5.0,36000,0,7
Land Rover,Range Rover,400000.0,Riyadh,1,Other,Full,2019,5.0,36000,0,7
Land Rover,Range Rover,375000.0,Dammam,0,Saudi,Full,2019,3.5,38000,0,7
Land Rover,Range Rover,375000.0,Dammam,1,Saudi,Full,2019,3.5,38000,0,7
Land Rover,Range Rover,365000.0,Jeddah,0,Saudi,Full,2018,5.0,44000,0,8
Land Rover,Range Rover,365000.0,Jeddah,1,Saudi,Full,2018,5.0,44000,0,8
Land Rover,Range Rover,350000.0,Riyadh,1,Other,Full,2019,5.0,1800,0,7
Land Rover,Range Rover,350000.0,Riyadh,1,Other,Full,2019,5.0,1800,0,7
Land Rover,Range Rover,320000.0,Dammam,1,Gulf Arabic,Full,2016,5.0,56500,0,10
Land Rover,Range Rover,320000.0,Dammam,1,Gulf Arabic,Full,2016,5.0,56500,0,10
Land Rover,Range Rover,295000.0,Al-Medina,0,Saudi,Full,2017,3.0,72500,0,9
Land Rover,Range Rover,295000.0,Al-Medina,1,Saudi,Full,2017,3.0,72500,0,9
Land Rover,Range Rover,290000.0,Riyadh,0,Other,Full,2018,3.8,50000,0,8
Land Rover,Range Rover,290000.0,Qassim,0,Saudi,Full,2020,2.0,4200,0,6
Land Rover,Range Rover,290000.0,Qassim,1,Saudi,Full,2020,2.0,4200,0,6
Land Rover,Range Rover,290000.0,Riyadh,1,Other,Full,2018,3.8,50000,0,8
Land Rover,Range Rover,288000.0,Riyadh,0,Saudi,Full,2016,5.0,70000,0,10
Land Rover,Range Rover,288000.0,Riyadh,1,Saudi,Full,2016,5.0,70000,0,10
Land Rover,Range Rover,288000.0,Dammam,1,Saudi,Full,2016,4.0,139000,0,10
Land Rover,Range Rover,280000.0,Makkah,0,Saudi,Semi Full,2016,4.0,72000,0,10
Land Rover,Range Rover,280000.0,Makkah,1,Saudi,Semi Full,2016,4.0,72000,0,10
Land Rover,Range Rover,275000.0,Al-Medina,1,Saudi,Full,2017,5.2,77000,0,9
Land Rover,Range Rover,275000.0,Al-Medina,1,Saudi,Full,2017,5.2,77000,0,9
Land Rover,Range Rover,267000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,102522,0,10
Land Rover,Range Rover,265000.0,Riyadh,0,Saudi,Full,2015,3.0,71500,0,11
Land Rover,Range Rover,265000.0,Riyadh,1,Saudi,Full,2015,3.0,71500,0,11
Land Rover,Range Rover,260000.0,Riyadh,0,Gulf Arabic,Full,2015,5.0,140000,0,11
Land Rover,Range Rover,260000.0,Riyadh,1,Gulf Arabic,Full,2015,5.0,140000,0,11
Land Rover,Range Rover,257000.0,Riyadh,0,Gulf Arabic,Full,2016,5.0,120346,0,10
Land Rover,Range Rover,257000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,120346,0,10
Land Rover,Range Rover,255000.0,Riyadh,0,Gulf Arabic,Full,2016,5.0,110000,0,10
Land Rover,Range Rover,255000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,110000,0,10
Land Rover,Range Rover,252000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,102000,0,10
Land Rover,Range Rover,250000.0,Riyadh,0,Gulf Arabic,Full,2016,5.0,58000,0,10
Land Rover,Range Rover,250000.0,Riyadh,1,Gulf Arabic,Full,2017,5.0,90000,0,9
Land Rover,Range Rover,250000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,58000,0,10
Land Rover,Range Rover,250000.0,Dammam,1,Saudi,Full,2014,5.0,106000,0,12
Land Rover,Range Rover,250000.0,Riyadh,1,Gulf Arabic,Full,2017,5.0,90000,0,9
Land Rover,Range Rover,245000.0,Dammam,0,Saudi,Full,2015,5.0,140000,0,11
Land Rover,Range Rover,245000.0,Riyadh,0,Gulf Arabic,Full,2016,5.0,132501,0,10
Land Rover,Range Rover,245000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,125000,0,10
Land Rover,Range Rover,245000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,125000,0,10
Land Rover,Range Rover,245000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,132501,0,10
Land Rover,Range Rover,245000.0,Dammam,1,Saudi,Full,2015,5.0,140000,0,11
Land Rover,Range Rover,237000.0,Riyadh,1,Saudi,Standard,2016,4.0,106000,0,10
Land Rover,Range Rover,237000.0,Riyadh,1,Saudi,Standard,2016,4.0,106000,0,10
Land Rover,Range Rover,235000.0,Riyadh,0,Gulf Arabic,Full,2016,5.0,132000,0,10
Land Rover,Range Rover,235000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,132000,0,10
Land Rover,Range Rover,235000.0,Riyadh,1,Gulf Arabic,Full,2016,5.0,120000,0,10
Land Rover,Range Rover,230000.0,Riyadh,0,Saudi,Full,2014,5.0,131000,0,12
Land Rover,Range Rover,230000.0,Makkah,1,Saudi,Full,2014,3.0,80000,0,12
Land Rover,Range Rover,230000.0,Makkah,1,Saudi,Full,2014,3.0,80000,0,12
Land Rover,Range Rover,230000.0,Riyadh,1,Saudi,Full,2014,5.0,131000,0,12
Land Rover,Range Rover,225000.0,Qassim,1,Gulf Arabic,Semi Full,2015,5.0,103000,0,11
Land Rover,Range Rover,225000.0,Qassim,1,Gulf Arabic,Semi Full,2015,5.0,103000,0,11
Land Rover,Range Rover,220000.0,Riyadh,1,Other,Full,2016,5.0,101839,0,10
Land Rover,Range Rover,220000.0,Riyadh,1,Other,Full,2016,5.0,101839,0,10
Land Rover,Range Rover,195000.0,Jeddah,0,Saudi,Full,2014,5.0,97500,0,12
Land Rover,Range Rover,195000.0,Jeddah,1,Saudi,Full,2014,5.0,97500,0,12
Land Rover,Range Rover,190000.0,Dammam,1,Saudi,Full,2015,3.0,105000,0,11
Land Rover,Range Rover,190000.0,Dammam,1,Saudi,Full,2015,3.0,105000,0,11
Land Rover,Range Rover,176000.0,Jeddah,0,Gulf Arabic,Full,2016,3.5,122000,0,10
Land Rover,Range Rover,176000.0,Jeddah,1,Gulf Arabic,Full,2016,3.5,122000,0,10
Land Rover,Range Rover,170000.0,Dammam,0,Saudi,Full,2014,3.0,195000,0,12
Land Rover,Range Rover,170000.0,Riyadh,1,Saudi,Full,2018,5.0,26000,0,8
Land Rover,Range Rover,170000.0,Riyadh,1,Saudi,Full,2018,5.0,26000,0,8
Land Rover,Range Rover,170000.0,Dammam,1,Saudi,Full,2014,3.0,195000,0,12
Land Rover,Range Rover,167000.0,Al-Ahsa,0,Other,Full,2016,4.3,87000,0,10
Land Rover,Range Rover,167000.0,Al-Ahsa,1,Other,Full,2016,4.3,87000,0,10
Land Rover,Range Rover,165000.0,Riyadh,1,Saudi,Semi Full,2015,3.0,125000,0,11
Land Rover,Range Rover,165000.0,Riyadh,1,Saudi,Semi Full,2015,3.0,125000,0,11
Land Rover,Range Rover,158000.0,Al-Ahsa,0,Other,Full,2015,2.8,102000,0,11
Land Rover,Range Rover,158000.0,Al-Ahsa,1,Other,Full,2015,2.8,102000,0,11
Land Rover,Range Rover,150000.0,Jeddah,1,Saudi,Full,2018,5.0,39000,0,8
Land Rover,Range Rover,135000.0,Dammam,1,Saudi,Full,2016,3.0,100000,0,10
Land Rover,Range Rover,115000.0,Riyadh,1,Saudi,Full,2017,5.0,150000,0,9
Land Rover,Range Rover,115000.0,Riyadh,1,Saudi,Full,2017,5.0,150000,0,9
Land Rover,Range Rover,103000.0,Riyadh,1,Saudi,Full,2013,3.0,48000,0,13
Land Rover,Range Rover,103000.0,Riyadh,1,Saudi,Full,2013,3.0,48000,0,13
Land Rover,Range Rover,100000.0,Jeddah,0,Saudi,Full,2014,2.0,48000,0,12
Land Rover,Range Rover,100000.0,Dammam,1,Saudi,Full,2015,2.0,113000,0,11
Land Rover,Range Rover,100000.0,Dammam,1,Saudi,Full,2015,2.0,113000,0,11
Land Rover,Range Rover,100000.0,Jeddah,1,Saudi,Full,2014,2.0,48000,0,12
Land Rover,Range Rover,96000.0,Dammam,1,Saudi,Standard,2015,2.0,94000,0,11
Land Rover,Range Rover,88000.0,Jeddah,1,Saudi,Semi Full,2013,8.7,177,0,13
Land Rover,Range Rover,88000.0,Jeddah,1,Saudi,Semi Full,2013,8.7,177,0,13
Land Rover,Range Rover,85000.0,Al-Medina,1,Saudi,Full,2009,5.0,214000,0,17
Land Rover,Range Rover,85000.0,Al-Medina,1,Saudi,Full,2009,5.0,214000,0,17
Land Rover,Range Rover,80000.0,Dammam,0,Saudi,Full,2013,5.6,223000,0,13
Land Rover,Range Rover,80000.0,Dammam,1,Saudi,Full,2013,5.6,223000,0,13
Land Rover,Range Rover,62000.0,Al-Medina,1,Saudi,Full,2010,5.0,188000,0,16
Land Rover,Range Rover,62000.0,Al-Medina,1,Saudi,Full,2010,5.0,188000,0,16
Land Rover,Range Rover,55000.0,Jeddah,0,Saudi,Full,2011,5.0,196000,0,15
Land Rover,Range Rover,55000.0,Jeddah,1,Saudi,Full,2011,5.0,196000,0,15
Land Rover,Range Rover,45000.0,Jeddah,1,Saudi,Full,2009,5.0,195000,0,17
Land Rover,Range Rover,45000.0,Jeddah,1,Saudi,Full,2009,5.0,195000,0,17
Land Rover,Range Rover,38000.0,Riyadh,1,Saudi,Full,2007,8.9,148,0,19
Land Rover,Range Rover,35000.0,Jeddah,0,Saudi,Full,2009,2.4,2013000,0,17
Land Rover,Range Rover,35000.0,Jeddah,0,Saudi,Full,2008,3.3,240,0,18
Land Rover,Range Rover,35000.0,Jeddah,1,Saudi,Full,2009,2.4,2013000,0,17
Land Rover,Range Rover,35000.0,Jeddah,1,Saudi,Full,2008,3.3,240,0,18
Land Rover,Range Rover,32000.0,Dammam,1,Saudi,Full,2008,5.0,329000,0,18
Land Rover,Range Rover,30000.0,Dammam,1,Saudi,Full,2006,5.0,220000,0,20
Land Rover,Range Rover,30000.0,Dammam,1,Saudi,Full,2006,5.0,220000,0,20
Land Rover,Range Rover,27000.0,Dammam,1,Saudi,Full,2008,5.0,300000,0,18
Land Rover,Range Rover,27000.0,Dammam,1,Saudi,Full,2008,5.0,300000,0,18
Land Rover,Range Rover,25000.0,Tabouk,0,Saudi,Full,2006,5.0,300000,0,20
Land Rover,Range Rover,25000.0,Tabouk,1,Saudi,Full,2006,5.0,300000,0,20
Land Rover,Range Rover,22000.0,Makkah,1,Saudi,Full,2004,5.3,300000,0,22
Land Rover,Range Rover,22000.0,Makkah,1,Saudi,Full,2004,5.3,300000,0,22
Land Rover,Range Rover,20000.0,Riyadh,0,Saudi,Full,2006,4.4,289000,0,20
Land Rover,Range Rover,20000.0,Riyadh,1,Saudi,Full,2006,4.4,289000,0,20
Land Rover,Range Rover,237820.0,Dammam,0,Saudi,Full,2019,4.0,35000,1,7
Land Rover,Range Rover,237820.0,Dammam,0,Other,Full,2019,5.0,3100,1,7
Land Rover,Range Rover,237820.0,Riyadh,0,Saudi,Full,2016,5.0,35500,1,10
Land Rover,Range Rover,237820.0,Riyadh,0,Saudi,Full,2012,5.0,155000,1,14
Land Rover,Range Rover,237820.0,Riyadh,0,Gulf Arabic,Full,2021,5.0,5700,1,5
Land Rover,Range Rover,237820.0,Dammam,0,Saudi,Semi Full,2014,3.0,149000,1,12
Land Rover,Range Rover,237820.0,Jeddah,1,Saudi,Standard,2012,8.0,149,1,14
Land Rover,Range Rover,237820.0,Riyadh,1,Gulf Arabic,Full,2017,5.0,10000,1,9
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2014,5.0,125000,1,12
Land Rover,Range Rover,237820.0,Abha,1,Other,Full,2006,4.0,335000,1,20
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2014,2.0,173000,1,12
Land Rover,Range Rover,237820.0,Riyadh,1,Gulf Arabic,Semi Full,2014,5.0,59934,1,12
Land Rover,Range Rover,237820.0,Dammam,1,Saudi,Standard,2020,5.0,42000,1,6
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2005,4.0,24200,1,21
Land Rover,Range Rover,237820.0,Dammam,1,Saudi,Full,2016,5.0,202000,1,10
Land Rover,Range Rover,237820.0,Riyadh,1,Gulf Arabic,Full,2021,5.0,5700,1,5
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2016,5.0,35500,1,10
Land Rover,Range Rover,237820.0,Khobar,1,Saudi,Full,2017,5.0,75000,1,9
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2014,2.0,173000,1,12
Land Rover,Range Rover,237820.0,Dammam,1,Saudi,Full,2016,5.0,202000,1,10
Land Rover,Range Rover,237820.0,Dammam,1,Other,Full,2019,5.0,3100,1,7
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2012,5.0,155000,1,14
Land Rover,Range Rover,237820.0,Abha,1,Other,Full,2006,4.0,335000,1,20
Land Rover,Range Rover,237820.0,Jeddah,1,Saudi,Standard,2012,8.0,149,1,14
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2005,4.0,24200,1,21
Land Rover,Range Rover,237820.0,Dammam,1,Saudi,Semi Full,2014,3.0,149000,1,12
Land Rover,Range Rover,237820.0,Dammam,1,Saudi,Standard,2020,5.0,42000,1,6
Land Rover,Range Rover,237820.0,Riyadh,1,Gulf Arabic,Semi Full,2014,5.0,59934,1,12
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2014,5.0,125000,1,12
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2009,5.0,195000,1,17
Land Rover,Range Rover,237820.0,Taef,1,Gulf Arabic,Full,2013,5.0,80000,1,13
Land Rover,Range Rover,237820.0,Riyadh,1,Gulf Arabic,Full,2017,5.0,10000,1,9
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2016,4.0,213,1,10
Land Rover,Range Rover,237820.0,Dammam,1,Saudi,Full,2019,4.0,35000,1,7
Land Rover,Range Rover,237820.0,Riyadh,1,Saudi,Full,2015,5.0,212,1,11
Lexus,ES,235000.0,Jeddah,1,Saudi,Semi Full,2021,3.5,500,0,5
Lexus,ES,230000.0,Makkah,1,Saudi,Full,2021,3.5,25000,0,5
Lexus,ES,230000.0,Makkah,1,Saudi,Full,2021,3.5,25000,0,5
Lexus,ES,230000.0,Jeddah,1,Saudi,Full,2020,3.5,29000,0,6
Lexus,ES,210000.0,Riyadh,1,Saudi,Full,2020,3.5,33000,0,6
Lexus,ES,210000.0,Riyadh,1,Saudi,Full,2020,3.5,33000,0,6
Lexus,ES,207000.0,Jeddah,1,Saudi,Full,2019,3.5,26000,0,7
Lexus,ES,207000.0,Jeddah,1,Saudi,Full,2019,3.5,26000,0,7
Lexus,ES,195000.0,Yanbu,1,Saudi,Full,2019,2.5,62000,0,7
Lexus,ES,195000.0,Yanbu,1,Saudi,Full,2019,2.5,62000,0,7
Lexus,ES,191000.0,Jeddah,1,Saudi,Full,2019,2.5,16000,0,7
Lexus,ES,190000.0,Jeddah,1,Saudi,Full,2019,2.0,47000,0,7
Lexus,ES,190000.0,Jeddah,1,Saudi,Full,2019,2.0,47000,0,7
Lexus,ES,185000.0,Dammam,0,Other,Full,2019,3.5,40000,0,7
Lexus,ES,185000.0,Dammam,1,Other,Full,2019,3.5,40000,0,7
Lexus,ES,183000.0,Jeddah,0,Saudi,Standard,2021,2.5,700,0,5
Lexus,ES,183000.0,Jeddah,1,Saudi,Standard,2021,2.5,700,0,5
Lexus,ES,179000.0,Dammam,1,Other,Full,2019,3.5,68000,0,7
Lexus,ES,177000.0,Makkah,0,Saudi,Semi Full,2021,2.5,3000,0,5
Lexus,ES,177000.0,Makkah,1,Saudi,Semi Full,2021,2.5,3000,0,5
Lexus,ES,175000.0,Jeddah,0,Unknown,Full,2021,3.5,1300,0,5
Lexus,ES,175000.0,Jeddah,1,Unknown,Full,2021,3.5,1300,0,5
Lexus,ES,175000.0,Dammam,1,Saudi,Standard,2021,2.5,6000,0,5
Lexus,ES,172500.0,Jazan,1,Saudi,Standard,2021,2.5,13500,0,5
Lexus,ES,172500.0,Jazan,1,Saudi,Standard,2021,2.5,13500,0,5
Lexus,ES,160000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,39000,0,9
Lexus,ES,160000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,24000,0,9
Lexus,ES,150000.0,Riyadh,1,Gulf Arabic,Standard,2019,3.5,39000,0,7
Lexus,ES,150000.0,Riyadh,1,Gulf Arabic,Standard,2019,3.5,39000,0,7
Lexus,ES,150000.0,Riyadh,1,Gulf Arabic,Standard,2019,3.5,33000,0,7
Lexus,ES,148000.0,Riyadh,1,Other,Full,2017,3.5,34593,0,9
Lexus,ES,148000.0,Riyadh,1,Other,Full,2017,3.5,34593,0,9
Lexus,ES,145000.0,Riyadh,1,Gulf Arabic,Semi Full,2019,2.5,13029,0,7
Lexus,ES,142500.0,Riyadh,1,Saudi,Standard,2020,2.5,30000,0,6
Lexus,ES,142000.0,Dammam,0,Other,Full,2017,3.0,69000,0,9
Lexus,ES,142000.0,Dammam,1,Other,Full,2017,3.0,69000,0,9
Lexus,ES,142000.0,Dammam,1,Other,Full,2017,3.5,69000,0,9
Lexus,ES,141000.0,Riyadh,0,Gulf Arabic,Full,2017,3.5,85000,0,9
Lexus,ES,141000.0,Riyadh,0,Gulf Arabic,Full,2017,3.5,95000,0,9
Lexus,ES,141000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,95000,0,9
Lexus,ES,141000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,85000,0,9
Lexus,ES,141000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,75000,0,9
Lexus,ES,140000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,86000,0,9
Lexus,ES,139000.0,Riyadh,0,Other,Full,2018,3.5,66000,0,8
Lexus,ES,139000.0,Riyadh,1,Other,Full,2018,3.5,66000,0,8
Lexus,ES,136000.0,Riyadh,1,Other,Full,2017,3.5,62000,0,9
Lexus,ES,130000.0,Riyadh,1,Saudi,Full,2018,3.5,91000,0,8
Lexus,ES,129000.0,Al-Ahsa,0,Gulf Arabic,Full,2017,3.5,99000,0,9
Lexus,ES,129000.0,Al-Ahsa,1,Gulf Arabic,Full,2017,3.5,99000,0,9
Lexus,ES,128000.0,Aseer,0,Other,Full,2016,1.5,100000,0,10
Lexus,ES,128000.0,Riyadh,1,Gulf Arabic,Full,2017,3.0,85000,0,9
Lexus,ES,128000.0,Aseer,1,Other,Full,2016,1.5,100000,0,10
Lexus,ES,127000.0,Riyadh,0,Gulf Arabic,Full,2017,3.5,50000,0,9
Lexus,ES,127000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,50000,0,9
Lexus,ES,127000.0,Dammam,1,Other,Full,2016,3.5,50000,0,10
Lexus,ES,126000.0,Dammam,0,Other,Full,2016,3.5,50000,0,10
Lexus,ES,126000.0,Riyadh,1,Gulf Arabic,Full,2018,2.4,20000,0,8
Lexus,ES,126000.0,Dammam,1,Other,Full,2016,3.5,50000,0,10
Lexus,ES,126000.0,Riyadh,1,Gulf Arabic,Full,2018,2.4,20000,0,8
Lexus,ES,125000.0,Riyadh,0,Gulf Arabic,Full,2017,3.5,75000,0,9
Lexus,ES,125000.0,Jeddah,0,Gulf Arabic,Full,2016,3.5,86000,0,10
Lexus,ES,125000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,75000,0,9
Lexus,ES,125000.0,Jeddah,1,Gulf Arabic,Full,2016,3.5,86000,0,10
Lexus,ES,123500.0,Riyadh,1,Gulf Arabic,Standard,2018,2.5,35080,0,8
Lexus,ES,122000.0,Riyadh,0,Gulf Arabic,Semi Full,2018,3.5,28000,0,8
Lexus,ES,122000.0,Riyadh,1,Gulf Arabic,Standard,2018,3.5,65000,0,8
Lexus,ES,122000.0,Riyadh,1,Gulf Arabic,Standard,2018,3.5,65000,0,8
Lexus,ES,122000.0,Riyadh,1,Gulf Arabic,Semi Full,2018,3.5,27000,0,8
Lexus,ES,122000.0,Riyadh,1,Gulf Arabic,Semi Full,2018,3.5,28000,0,8
Lexus,ES,119000.0,Al-Ahsa,0,Other,Full,2017,3.5,101000,0,9
Lexus,ES,119000.0,Dammam,1,Other,Full,2016,3.5,87000,0,10
Lexus,ES,119000.0,Dammam,1,Other,Full,2016,3.5,87000,0,10
Lexus,ES,119000.0,Al-Ahsa,1,Other,Full,2017,3.5,101000,0,9
Lexus,ES,116000.0,Riyadh,1,Other,Semi Full,2017,3.5,96906,0,9
Lexus,ES,116000.0,Riyadh,1,Other,Semi Full,2017,3.5,96906,0,9
Lexus,ES,115000.0,Riyadh,0,Gulf Arabic,Full,2017,3.5,100000,0,9
Lexus,ES,115000.0,Dammam,1,Other,Semi Full,2016,3.5,88000,0,10
Lexus,ES,115000.0,Dammam,1,Other,Semi Full,2016,3.5,88000,0,10
Lexus,ES,115000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,100000,0,9
Lexus,ES,115000.0,Riyadh,1,Gulf Arabic,Semi Full,2016,3.5,92000,0,10
Lexus,ES,115000.0,Riyadh,1,Gulf Arabic,Semi Full,2016,3.0,78000,0,10
Lexus,ES,115000.0,Aseer,1,Other,Full,2016,3.5,130000,0,10
Lexus,ES,112000.0,Riyadh,0,Gulf Arabic,Standard,2016,3.5,45000,0,10
Lexus,ES,112000.0,Riyadh,1,Gulf Arabic,Standard,2016,3.5,45000,0,10
Lexus,ES,112000.0,Riyadh,1,Gulf Arabic,Semi Full,2017,3.0,91000,0,9
Lexus,ES,110000.0,Riyadh,1,Gulf Arabic,Semi Full,2017,3.0,82000,0,9
Lexus,ES,110000.0,Riyadh,1,Saudi,Full,2016,3.5,188000,0,10
Lexus,ES,108000.0,Riyadh,1,Gulf Arabic,Semi Full,2016,3.0,72000,0,10
Lexus,ES,108000.0,Riyadh,1,Gulf Arabic,Semi Full,2016,3.0,72000,0,10
Lexus,ES,105000.0,Riyadh,1,Gulf Arabic,Semi Full,2015,3.5,104000,0,11
Lexus,ES,105000.0,Riyadh,1,Gulf Arabic,Semi Full,2015,3.5,104000,0,11
Lexus,ES,105000.0,Jeddah,1,Saudi,Semi Full,2016,3.6,200000,0,10
Lexus,ES,105000.0,Riyadh,1,Gulf Arabic,Full,2017,3.5,100000,0,9
Lexus,ES,103000.0,Al-Ahsa,1,Other,Semi Full,2016,3.5,95000,0,10
Lexus,ES,102000.0,Jeddah,0,Other,Full,2016,3.5,103000,0,10
Lexus,ES,102000.0,Jeddah,1,Other,Full,2016,3.5,103000,0,10
Lexus,ES,98000.0,Al-Ahsa,0,Other,Semi Full,2016,3.5,104000,0,10
Lexus,ES,98000.0,Dammam,1,Gulf Arabic,Semi Full,2016,2.6,92000,0,10
Lexus,ES,98000.0,Dammam,1,Gulf Arabic,Semi Full,2016,2.6,92000,0,10
Lexus,ES,98000.0,Al-Ahsa,1,Other,Semi Full,2016,3.5,104000,0,10
Lexus,ES,95000.0,Jeddah,1,Saudi,Semi Full,2016,3.5,89000,0,10
Lexus,ES,93500.0,Riyadh,0,Gulf Arabic,Full,2018,3.5,128000,0,8
Lexus,ES,93500.0,Riyadh,1,Gulf Arabic,Full,2018,3.5,128000,0,8
Lexus,ES,91200.0,Dammam,1,Gulf Arabic,Semi Full,2016,1.6,12472,0,10
Lexus,ES,90000.0,Tabouk,0,Saudi,Full,2013,3.6,137000,0,13
Lexus,ES,90000.0,Dammam,1,Saudi,Semi Full,2014,3.5,121000,0,12
Lexus,ES,90000.0,Yanbu,1,Saudi,Full,2015,3.6,232000,0,11
Lexus,ES,90000.0,Dammam,1,Saudi,Semi Full,2014,3.5,121000,0,12
Lexus,ES,90000.0,Tabouk,1,Saudi,Full,2013,3.6,137000,0,13
Lexus,ES,88000.0,Dammam,1,Saudi,Semi Full,2016,3.4,154000,0,10
Lexus,ES,85000.0,Riyadh,0,Saudi,Semi Full,2015,3.5,246398,0,11
Lexus,ES,85000.0,Riyadh,1,Saudi,Semi Full,2015,3.5,246398,0,11
Lexus,ES,82000.0,Jubail,1,Saudi,Full,2014,3.5,230000,0,12
Lexus,ES,80000.0,Hafar Al-Batin,0,Gulf Arabic,Semi Full,2016,3.5,200000,0,10
Lexus,ES,80000.0,Riyadh,0,Saudi,Full,2015,3.5,85000,0,11
Lexus,ES,80000.0,Riyadh,1,Saudi,Full,2015,3.5,85000,0,11
Lexus,ES,80000.0,Hafar Al-Batin,1,Gulf Arabic,Semi Full,2016,3.5,200000,0,10
Lexus,ES,78000.0,Taef,1,Gulf Arabic,Full,2015,3.5,158792,0,11
Lexus,ES,75000.0,Riyadh,1,Saudi,Semi Full,2013,3.5,200000,0,13
Lexus,ES,75000.0,Riyadh,1,Saudi,Semi Full,2013,3.5,200000,0,13
Lexus,ES,74000.0,Hail,0,Gulf Arabic,Semi Full,2015,3.5,161000,0,11
Lexus,ES,74000.0,Hail,1,Gulf Arabic,Semi Full,2015,3.5,161000,0,11
Lexus,ES,70000.0,Riyadh,1,Saudi,Full,2013,3.5,349000,0,13
Lexus,ES,66000.0,Dammam,0,Saudi,Full,2013,1.6,263000,0,13
Lexus,ES,66000.0,Dammam,1,Saudi,Full,2013,1.6,263000,0,13
Lexus,ES,65000.0,Makkah,0,Saudi,Semi Full,2013,2.5,239,0,13
Lexus,ES,65000.0,Makkah,1,Saudi,Semi Full,2013,2.5,239,0,13
Lexus,ES,53000.0,Jeddah,1,Saudi,Full,2011,3.5,282000,0,15
Lexus,ES,53000.0,Jeddah,1,Saudi,Full,2011,3.5,282000,0,15
Lexus,ES,43000.0,Al-Baha,1,Saudi,Standard,2009,3.6,300000,0,17
Lexus,ES,43000.0,Al-Baha,1,Saudi,Standard,2009,3.6,300000,0,17
Lexus,ES,36000.0,Dammam,1,Saudi,Full,2008,3.5,390000,0,18
Lexus,ES,28000.0,Jubail,1,Other,Full,2008,3.5,206000,0,18
Lexus,ES,25000.0,Al-Namas,1,Saudi,Full,2007,3.5,250000,0,19
